v2	V(ds)	Id(J1)
1.600000000000000e-001	3.497011e-002	1.179527e-004
1.700000000000000e-001	3.717510e-002	1.253065e-004
1.800000000000000e-001	3.938241e-002	1.326581e-004
1.900000000000000e-001	4.159205e-002	1.400075e-004
2.000000000000000e-001	4.380403e-002	1.473547e-004
2.100000000000001e-001	4.601835e-002	1.546997e-004
2.200000000000001e-001	4.823502e-002	1.620424e-004
2.300000000000001e-001	5.045405e-002	1.693830e-004
2.400000000000001e-001	5.267544e-002	1.767213e-004
2.500000000000001e-001	5.489922e-002	1.840573e-004
2.600000000000001e-001	5.712536e-002	1.913912e-004
2.700000000000001e-001	5.935390e-002	1.987227e-004
2.800000000000001e-001	6.158484e-002	2.060520e-004
2.900000000000001e-001	6.381818e-002	2.133791e-004
3.000000000000001e-001	6.605393e-002	2.207038e-004
3.100000000000001e-001	6.829211e-002	2.280263e-004
3.200000000000001e-001	7.053272e-002	2.353465e-004
3.300000000000001e-001	7.277575e-002	2.426644e-004
3.400000000000001e-001	7.502124e-002	2.499800e-004
3.500000000000001e-001	7.726917e-002	2.572932e-004
3.600000000000002e-001	7.951957e-002	2.646042e-004
3.700000000000002e-001	8.177243e-002	2.719128e-004
3.800000000000002e-001	8.402777e-002	2.792191e-004
3.900000000000002e-001	8.628561e-002	2.865230e-004
4.000000000000002e-001	8.854593e-002	2.938246e-004
4.100000000000002e-001	9.080875e-002	3.011238e-004
4.200000000000002e-001	9.307408e-002	3.084207e-004
4.300000000000002e-001	9.534194e-002	3.157152e-004
4.400000000000002e-001	9.761231e-002	3.230073e-004
4.500000000000002e-001	9.988523e-002	3.302970e-004
4.600000000000002e-001	1.021607e-001	3.375843e-004
4.700000000000003e-001	1.044387e-001	3.448692e-004
4.800000000000003e-001	1.067193e-001	3.521516e-004
4.900000000000003e-001	1.090024e-001	3.594317e-004
5.000000000000002e-001	1.112881e-001	3.667093e-004
5.100000000000002e-001	1.135764e-001	3.739845e-004
5.200000000000002e-001	1.158674e-001	3.812572e-004
5.300000000000003e-001	1.181609e-001	3.885275e-004
5.400000000000003e-001	1.204570e-001	3.957953e-004
5.500000000000003e-001	1.227558e-001	4.030606e-004
5.600000000000003e-001	1.250571e-001	4.103234e-004
5.700000000000003e-001	1.273612e-001	4.175838e-004
5.800000000000003e-001	1.296678e-001	4.248417e-004
5.900000000000003e-001	1.319772e-001	4.320970e-004
6.000000000000003e-001	1.342892e-001	4.393498e-004
6.100000000000003e-001	1.366039e-001	4.466001e-004
6.200000000000003e-001	1.389213e-001	4.538479e-004
6.300000000000003e-001	1.412413e-001	4.610931e-004
6.400000000000004e-001	1.435641e-001	4.683357e-004
6.500000000000004e-001	1.458896e-001	4.755758e-004
6.600000000000004e-001	1.482178e-001	4.828133e-004
6.700000000000004e-001	1.505488e-001	4.900483e-004
6.800000000000004e-001	1.528825e-001	4.972806e-004
6.900000000000004e-001	1.552190e-001	5.045104e-004
7.000000000000004e-001	1.575582e-001	5.117375e-004
7.100000000000004e-001	1.599002e-001	5.189620e-004
7.200000000000004e-001	1.622450e-001	5.261839e-004
7.300000000000004e-001	1.645926e-001	5.334032e-004
7.400000000000004e-001	1.669430e-001	5.406198e-004
7.500000000000004e-001	1.692962e-001	5.478337e-004
7.600000000000005e-001	1.716523e-001	5.550450e-004
7.700000000000005e-001	1.740111e-001	5.622536e-004
7.800000000000005e-001	1.763728e-001	5.694596e-004
7.900000000000005e-001	1.787374e-001	5.766628e-004
8.000000000000005e-001	1.811049e-001	5.838634e-004
8.100000000000005e-001	1.834752e-001	5.910611e-004
8.200000000000005e-001	1.858484e-001	5.982562e-004
8.300000000000005e-001	1.882245e-001	6.054486e-004
8.400000000000005e-001	1.906036e-001	6.126381e-004
8.500000000000005e-001	1.929855e-001	6.198250e-004
8.600000000000005e-001	1.953704e-001	6.270091e-004
8.700000000000006e-001	1.977582e-001	6.341904e-004
8.800000000000006e-001	2.001490e-001	6.413689e-004
8.900000000000006e-001	2.025427e-001	6.485446e-004
9.000000000000006e-001	2.049394e-001	6.557175e-004
9.100000000000006e-001	2.073391e-001	6.628876e-004
9.200000000000006e-001	2.097418e-001	6.700549e-004
9.300000000000006e-001	2.121475e-001	6.772193e-004
9.400000000000006e-001	2.145563e-001	6.843809e-004
9.500000000000006e-001	2.169680e-001	6.915396e-004
9.600000000000006e-001	2.193829e-001	6.986954e-004
9.700000000000006e-001	2.218007e-001	7.058484e-004
9.800000000000007e-001	2.242217e-001	7.129984e-004
9.900000000000007e-001	2.266457e-001	7.201456e-004
1.000000000000001e+000	2.290728e-001	7.272898e-004
1.010000000000001e+000	2.315030e-001	7.344311e-004
1.020000000000001e+000	2.339363e-001	7.415695e-004
1.030000000000001e+000	2.363728e-001	7.487049e-004
1.040000000000001e+000	2.388124e-001	7.558374e-004
1.050000000000001e+000	2.412551e-001	7.629669e-004
1.060000000000001e+000	2.437010e-001	7.700933e-004
1.070000000000001e+000	2.461501e-001	7.772169e-004
1.080000000000001e+000	2.486024e-001	7.843373e-004
1.090000000000001e+000	2.510579e-001	7.914548e-004
1.100000000000001e+000	2.535166e-001	7.985693e-004
1.110000000000001e+000	2.559785e-001	8.056806e-004
1.120000000000001e+000	2.584437e-001	8.127890e-004
1.130000000000001e+000	2.609121e-001	8.198943e-004
1.140000000000001e+000	2.633837e-001	8.269965e-004
1.150000000000001e+000	2.658587e-001	8.340955e-004
1.160000000000001e+000	2.683370e-001	8.411915e-004
1.170000000000001e+000	2.708185e-001	8.482844e-004
1.180000000000001e+000	2.733034e-001	8.553741e-004
1.190000000000001e+000	2.757916e-001	8.624607e-004
1.200000000000001e+000	2.782832e-001	8.695442e-004
1.210000000000001e+000	2.807781e-001	8.766244e-004
1.220000000000001e+000	2.832764e-001	8.837015e-004
1.230000000000001e+000	2.857781e-001	8.907754e-004
1.240000000000001e+000	2.882832e-001	8.978461e-004
1.250000000000001e+000	2.907917e-001	9.049135e-004
1.260000000000001e+000	2.933036e-001	9.119777e-004
1.270000000000001e+000	2.958190e-001	9.190387e-004
1.280000000000001e+000	2.983378e-001	9.260964e-004
1.290000000000001e+000	3.008601e-001	9.331509e-004
1.300000000000001e+000	3.033859e-001	9.402020e-004
1.310000000000001e+000	3.059152e-001	9.472498e-004
1.320000000000001e+000	3.084480e-001	9.542943e-004
1.330000000000001e+000	3.109843e-001	9.613356e-004
1.340000000000001e+000	3.135242e-001	9.683734e-004
1.350000000000001e+000	3.160676e-001	9.754079e-004
1.360000000000001e+000	3.186147e-001	9.824390e-004
1.370000000000001e+000	3.211653e-001	9.894667e-004
1.380000000000001e+000	3.237195e-001	9.964911e-004
1.390000000000001e+000	3.262773e-001	1.003512e-003
1.400000000000001e+000	3.288388e-001	1.010529e-003
1.410000000000001e+000	3.314039e-001	1.017543e-003
1.420000000000001e+000	3.339728e-001	1.024554e-003
1.430000000000001e+000	3.365452e-001	1.031561e-003
1.440000000000001e+000	3.391214e-001	1.038565e-003
1.450000000000001e+000	3.417013e-001	1.045565e-003
1.460000000000001e+000	3.442850e-001	1.052561e-003
1.470000000000001e+000	3.468723e-001	1.059554e-003
1.480000000000001e+000	3.494635e-001	1.066544e-003
1.490000000000001e+000	3.520584e-001	1.073530e-003
1.500000000000001e+000	3.546572e-001	1.080512e-003
1.510000000000001e+000	3.572597e-001	1.087491e-003
1.520000000000001e+000	3.598661e-001	1.094466e-003
1.530000000000001e+000	3.624763e-001	1.101437e-003
1.540000000000001e+000	3.650905e-001	1.108405e-003
1.550000000000001e+000	3.677084e-001	1.115369e-003
1.560000000000001e+000	3.703303e-001	1.122330e-003
1.570000000000001e+000	3.729562e-001	1.129287e-003
1.580000000000001e+000	3.755859e-001	1.136240e-003
1.590000000000001e+000	3.782196e-001	1.143189e-003
1.600000000000001e+000	3.808573e-001	1.150135e-003
1.610000000000001e+000	3.834990e-001	1.157076e-003
1.620000000000001e+000	3.861447e-001	1.164014e-003
1.630000000000001e+000	3.887944e-001	1.170949e-003
1.640000000000001e+000	3.914481e-001	1.177879e-003
1.650000000000001e+000	3.941060e-001	1.184806e-003
1.660000000000001e+000	3.967679e-001	1.191728e-003
1.670000000000001e+000	3.994339e-001	1.198647e-003
1.680000000000001e+000	4.021040e-001	1.205562e-003
1.690000000000001e+000	4.047783e-001	1.212473e-003
1.700000000000001e+000	4.074568e-001	1.219380e-003
1.710000000000001e+000	4.101394e-001	1.226284e-003
1.720000000000001e+000	4.128262e-001	1.233183e-003
1.730000000000001e+000	4.155173e-001	1.240078e-003
1.740000000000001e+000	4.182126e-001	1.246969e-003
1.750000000000001e+000	4.209122e-001	1.253856e-003
1.760000000000001e+000	4.236160e-001	1.260740e-003
1.770000000000001e+000	4.263242e-001	1.267619e-003
1.780000000000001e+000	4.290366e-001	1.274494e-003
1.790000000000001e+000	4.317534e-001	1.281365e-003
1.800000000000001e+000	4.344746e-001	1.288231e-003
1.810000000000001e+000	4.372002e-001	1.295094e-003
1.820000000000001e+000	4.399301e-001	1.301953e-003
1.830000000000001e+000	4.426645e-001	1.308807e-003
1.840000000000001e+000	4.454034e-001	1.315657e-003
1.850000000000001e+000	4.481467e-001	1.322503e-003
1.860000000000001e+000	4.508946e-001	1.329345e-003
1.870000000000001e+000	4.536469e-001	1.336182e-003
1.880000000000001e+000	4.564038e-001	1.343015e-003
1.890000000000002e+000	4.591652e-001	1.349844e-003
1.900000000000002e+000	4.619313e-001	1.356669e-003
1.910000000000002e+000	4.647019e-001	1.363489e-003
1.920000000000002e+000	4.674772e-001	1.370304e-003
1.930000000000002e+000	4.702571e-001	1.377116e-003
1.940000000000002e+000	4.730417e-001	1.383923e-003
1.950000000000002e+000	4.758311e-001	1.390725e-003
1.960000000000002e+000	4.786251e-001	1.397523e-003
1.970000000000002e+000	4.814239e-001	1.404317e-003
1.980000000000002e+000	4.842275e-001	1.411106e-003
1.990000000000002e+000	4.870358e-001	1.417891e-003
2.000000000000001e+000	4.898491e-001	1.424671e-003
2.010000000000001e+000	4.926671e-001	1.431446e-003
2.020000000000001e+000	4.954900e-001	1.438217e-003
2.030000000000001e+000	4.983179e-001	1.444983e-003
2.040000000000001e+000	5.011507e-001	1.451745e-003
2.050000000000000e+000	5.039883e-001	1.458502e-003
2.060000000000000e+000	5.068310e-001	1.465254e-003
2.070000000000000e+000	5.096788e-001	1.472001e-003
2.080000000000000e+000	5.125315e-001	1.478744e-003
2.089999999999999e+000	5.153893e-001	1.485482e-003
2.099999999999999e+000	5.182522e-001	1.492215e-003
2.109999999999999e+000	5.211202e-001	1.498943e-003
2.119999999999999e+000	5.239933e-001	1.505667e-003
2.129999999999999e+000	5.268716e-001	1.512385e-003
2.139999999999998e+000	5.297552e-001	1.519099e-003
2.149999999999998e+000	5.326439e-001	1.525808e-003
2.159999999999998e+000	5.355379e-001	1.532511e-003
2.169999999999998e+000	5.384372e-001	1.539210e-003
2.179999999999998e+000	5.413418e-001	1.545904e-003
2.189999999999997e+000	5.442517e-001	1.552593e-003
2.199999999999997e+000	5.471671e-001	1.559276e-003
2.209999999999997e+000	5.500877e-001	1.565955e-003
2.219999999999997e+000	5.530139e-001	1.572628e-003
2.229999999999996e+000	5.559455e-001	1.579297e-003
2.239999999999996e+000	5.588827e-001	1.585960e-003
2.249999999999996e+000	5.618253e-001	1.592618e-003
2.259999999999996e+000	5.647735e-001	1.599270e-003
2.269999999999996e+000	5.677273e-001	1.605918e-003
2.279999999999995e+000	5.706867e-001	1.612560e-003
2.289999999999995e+000	5.736518e-001	1.619196e-003
2.299999999999995e+000	5.766225e-001	1.625828e-003
2.309999999999995e+000	5.795990e-001	1.632454e-003
2.319999999999995e+000	5.825812e-001	1.639074e-003
2.329999999999994e+000	5.855693e-001	1.645689e-003
2.339999999999994e+000	5.885631e-001	1.652299e-003
2.349999999999994e+000	5.915628e-001	1.658903e-003
2.359999999999994e+000	5.945684e-001	1.665502e-003
2.369999999999993e+000	5.975799e-001	1.672094e-003
2.379999999999993e+000	6.005974e-001	1.678682e-003
2.389999999999993e+000	6.036209e-001	1.685263e-003
2.399999999999993e+000	6.066504e-001	1.691839e-003
2.409999999999993e+000	6.096860e-001	1.698409e-003
2.419999999999992e+000	6.127276e-001	1.704974e-003
2.429999999999992e+000	6.157755e-001	1.711533e-003
2.439999999999992e+000	6.188295e-001	1.718085e-003
2.449999999999992e+000	6.218897e-001	1.724632e-003
2.459999999999992e+000	6.249562e-001	1.731173e-003
2.469999999999991e+000	6.280290e-001	1.737708e-003
2.479999999999991e+000	6.311081e-001	1.744238e-003
2.489999999999991e+000	6.341936e-001	1.750761e-003
2.499999999999991e+000	6.372855e-001	1.757278e-003
2.509999999999991e+000	6.403839e-001	1.763789e-003
2.519999999999990e+000	6.434888e-001	1.770294e-003
2.529999999999990e+000	6.466002e-001	1.776792e-003
2.539999999999990e+000	6.497182e-001	1.783285e-003
2.549999999999990e+000	6.528428e-001	1.789771e-003
2.559999999999989e+000	6.559740e-001	1.796251e-003
2.569999999999989e+000	6.591120e-001	1.802725e-003
2.579999999999989e+000	6.622568e-001	1.809192e-003
2.589999999999989e+000	6.654083e-001	1.815653e-003
2.599999999999989e+000	6.685666e-001	1.822107e-003
2.609999999999988e+000	6.717319e-001	1.828555e-003
2.619999999999988e+000	6.749041e-001	1.834996e-003
2.629999999999988e+000	6.780832e-001	1.841431e-003
2.639999999999988e+000	6.812694e-001	1.847859e-003
2.649999999999988e+000	6.844627e-001	1.854280e-003
2.659999999999987e+000	6.876630e-001	1.860695e-003
2.669999999999987e+000	6.908706e-001	1.867103e-003
2.679999999999987e+000	6.940853e-001	1.873504e-003
2.689999999999987e+000	6.973073e-001	1.879899e-003
2.699999999999986e+000	7.005367e-001	1.886286e-003
2.709999999999986e+000	7.037734e-001	1.892667e-003
2.719999999999986e+000	7.070175e-001	1.899040e-003
2.729999999999986e+000	7.102690e-001	1.905407e-003
2.739999999999986e+000	7.135281e-001	1.911766e-003
2.749999999999985e+000	7.167948e-001	1.918118e-003
2.759999999999985e+000	7.200691e-001	1.924463e-003
2.769999999999985e+000	7.233510e-001	1.930801e-003
2.779999999999985e+000	7.266407e-001	1.937131e-003
2.789999999999985e+000	7.299382e-001	1.943454e-003
2.799999999999984e+000	7.332435e-001	1.949770e-003
2.809999999999984e+000	7.365567e-001	1.956078e-003
2.819999999999984e+000	7.398779e-001	1.962379e-003
2.829999999999984e+000	7.432071e-001	1.968672e-003
2.839999999999983e+000	7.465444e-001	1.974958e-003
2.849999999999983e+000	7.498898e-001	1.981236e-003
2.859999999999983e+000	7.532434e-001	1.987506e-003
2.869999999999983e+000	7.566052e-001	1.993769e-003
2.879999999999983e+000	7.599754e-001	2.000023e-003
2.889999999999982e+000	7.633539e-001	2.006270e-003
2.899999999999982e+000	7.667409e-001	2.012508e-003
2.909999999999982e+000	7.701364e-001	2.018739e-003
2.919999999999982e+000	7.735405e-001	2.024962e-003
2.929999999999982e+000	7.769532e-001	2.031176e-003
2.939999999999981e+000	7.803746e-001	2.037382e-003
2.949999999999981e+000	7.838048e-001	2.043580e-003
2.959999999999981e+000	7.872437e-001	2.049770e-003
2.969999999999981e+000	7.906917e-001	2.055951e-003
2.979999999999980e+000	7.941486e-001	2.062124e-003
2.989999999999980e+000	7.976145e-001	2.068288e-003
2.999999999999980e+000	8.010895e-001	2.074444e-003
3.009999999999980e+000	8.045738e-001	2.080591e-003
3.019999999999980e+000	8.080673e-001	2.086729e-003
3.029999999999979e+000	8.115702e-001	2.092858e-003
3.039999999999979e+000	8.150824e-001	2.098979e-003
3.049999999999979e+000	8.186042e-001	2.105090e-003
3.059999999999979e+000	8.221355e-001	2.111193e-003
3.069999999999979e+000	8.256765e-001	2.117286e-003
3.079999999999978e+000	8.292272e-001	2.123371e-003
3.089999999999978e+000	8.327878e-001	2.129446e-003
3.099999999999978e+000	8.363581e-001	2.135511e-003
3.109999999999978e+000	8.399385e-001	2.141567e-003
3.119999999999978e+000	8.435290e-001	2.147614e-003
3.129999999999977e+000	8.471296e-001	2.153651e-003
3.139999999999977e+000	8.507404e-001	2.159679e-003
3.149999999999977e+000	8.543615e-001	2.165697e-003
3.159999999999977e+000	8.579931e-001	2.171705e-003
3.169999999999976e+000	8.616351e-001	2.177703e-003
3.179999999999976e+000	8.652878e-001	2.183691e-003
3.189999999999976e+000	8.689511e-001	2.189669e-003
3.199999999999976e+000	8.726253e-001	2.195637e-003
3.209999999999976e+000	8.763103e-001	2.201594e-003
3.219999999999975e+000	8.800063e-001	2.207541e-003
3.229999999999975e+000	8.837133e-001	2.213478e-003
3.239999999999975e+000	8.874316e-001	2.219404e-003
3.249999999999975e+000	8.911611e-001	2.225320e-003
3.259999999999975e+000	8.949019e-001	2.231225e-003
3.269999999999974e+000	8.986543e-001	2.237119e-003
3.279999999999974e+000	9.024183e-001	2.243002e-003
3.289999999999974e+000	9.061940e-001	2.248874e-003
3.299999999999974e+000	9.099815e-001	2.254735e-003
3.309999999999973e+000	9.137809e-001	2.260584e-003
3.319999999999973e+000	9.175923e-001	2.266422e-003
3.329999999999973e+000	9.214159e-001	2.272249e-003
3.339999999999973e+000	9.252518e-001	2.278064e-003
3.349999999999973e+000	9.291001e-001	2.283868e-003
3.359999999999972e+000	9.329609e-001	2.289660e-003
3.369999999999972e+000	9.368343e-001	2.295439e-003
3.379999999999972e+000	9.407205e-001	2.301207e-003
3.389999999999972e+000	9.446195e-001	2.306963e-003
3.399999999999972e+000	9.485316e-001	2.312706e-003
3.409999999999971e+000	9.524569e-001	2.318437e-003
3.419999999999971e+000	9.563954e-001	2.324155e-003
3.429999999999971e+000	9.603474e-001	2.329861e-003
3.439999999999971e+000	9.643129e-001	2.335554e-003
3.449999999999970e+000	9.682921e-001	2.341234e-003
3.459999999999970e+000	9.722852e-001	2.346901e-003
3.469999999999970e+000	9.762923e-001	2.352555e-003
3.479999999999970e+000	9.803134e-001	2.358195e-003
3.489999999999970e+000	9.843490e-001	2.363822e-003
3.499999999999969e+000	9.883988e-001	2.369435e-003
3.509999999999969e+000	9.924634e-001	2.375035e-003
3.519999999999969e+000	9.965427e-001	2.380620e-003
3.529999999999969e+000	1.000637e+000	2.386192e-003
3.539999999999969e+000	1.004746e+000	2.391749e-003
3.549999999999968e+000	1.008871e+000	2.397292e-003
3.559999999999968e+000	1.013011e+000	2.402820e-003
3.569999999999968e+000	1.017166e+000	2.408334e-003
3.579999999999968e+000	1.021338e+000	2.413832e-003
3.589999999999967e+000	1.025525e+000	2.419316e-003
3.599999999999967e+000	1.029729e+000	2.424784e-003
3.609999999999967e+000	1.033949e+000	2.430237e-003
3.619999999999967e+000	1.038185e+000	2.435674e-003
3.629999999999967e+000	1.042438e+000	2.441096e-003
3.639999999999966e+000	1.046708e+000	2.446502e-003
3.649999999999966e+000	1.050996e+000	2.451891e-003
3.659999999999966e+000	1.055300e+000	2.457264e-003
3.669999999999966e+000	1.059622e+000	2.462620e-003
3.679999999999966e+000	1.063962e+000	2.467960e-003
3.689999999999965e+000	1.068320e+000	2.473283e-003
3.699999999999965e+000	1.072696e+000	2.478588e-003
3.709999999999965e+000	1.077091e+000	2.483876e-003
3.719999999999965e+000	1.081504e+000	2.489147e-003
3.729999999999965e+000	1.085937e+000	2.494399e-003
3.739999999999964e+000	1.090388e+000	2.499634e-003
3.749999999999964e+000	1.094859e+000	2.504850e-003
3.759999999999964e+000	1.099349e+000	2.510048e-003
3.769999999999964e+000	1.103860e+000	2.515226e-003
3.779999999999963e+000	1.108391e+000	2.520386e-003
3.789999999999963e+000	1.112942e+000	2.525526e-003
3.799999999999963e+000	1.117514e+000	2.530647e-003
3.809999999999963e+000	1.122107e+000	2.535748e-003
3.819999999999963e+000	1.126722e+000	2.540828e-003
3.829999999999962e+000	1.131358e+000	2.545889e-003
3.839999999999962e+000	1.136016e+000	2.550928e-003
3.849999999999962e+000	1.140697e+000	2.555947e-003
3.859999999999962e+000	1.145400e+000	2.560944e-003
3.869999999999962e+000	1.150126e+000	2.565919e-003
3.879999999999961e+000	1.154875e+000	2.570873e-003
3.889999999999961e+000	1.159648e+000	2.575804e-003
3.899999999999961e+000	1.164445e+000	2.580712e-003
3.909999999999961e+000	1.169266e+000	2.585598e-003
3.919999999999960e+000	1.174113e+000	2.590460e-003
3.929999999999960e+000	1.178984e+000	2.595298e-003
3.939999999999960e+000	1.183881e+000	2.600113e-003
3.949999999999960e+000	1.188803e+000	2.604902e-003
3.959999999999960e+000	1.193753e+000	2.609667e-003
3.969999999999959e+000	1.198728e+000	2.614407e-003
3.979999999999959e+000	1.203732e+000	2.619121e-003
3.989999999999959e+000	1.208762e+000	2.623809e-003
3.999999999999959e+000	1.213821e+000	2.628471e-003
4.009999999999959e+000	1.218909e+000	2.633105e-003
4.019999999999959e+000	1.224026e+000	2.637712e-003
4.029999999999959e+000	1.229172e+000	2.642291e-003
4.039999999999958e+000	1.234348e+000	2.646841e-003
4.049999999999958e+000	1.239556e+000	2.651363e-003
4.059999999999958e+000	1.244794e+000	2.655855e-003
4.069999999999958e+000	1.250064e+000	2.660317e-003
4.079999999999957e+000	1.255367e+000	2.664748e-003
4.089999999999957e+000	1.260703e+000	2.669148e-003
4.099999999999957e+000	1.266072e+000	2.673517e-003
4.109999999999957e+000	1.271476e+000	2.677853e-003
4.119999999999957e+000	1.276914e+000	2.682156e-003
4.129999999999956e+000	1.282388e+000	2.686426e-003
4.139999999999956e+000	1.287899e+000	2.690661e-003
4.149999999999956e+000	1.293447e+000	2.694861e-003
4.159999999999956e+000	1.299032e+000	2.699026e-003
4.169999999999956e+000	1.304656e+000	2.703154e-003
4.179999999999955e+000	1.310320e+000	2.707245e-003
4.189999999999955e+000	1.316024e+000	2.711298e-003
4.199999999999955e+000	1.321769e+000	2.715312e-003
4.209999999999955e+000	1.327556e+000	2.719286e-003
4.219999999999955e+000	1.333387e+000	2.723220e-003
4.229999999999954e+000	1.339261e+000	2.727112e-003
4.239999999999954e+000	1.345180e+000	2.730962e-003
4.249999999999954e+000	1.351146e+000	2.734768e-003
4.259999999999954e+000	1.357158e+000	2.738530e-003
4.269999999999953e+000	1.363219e+000	2.742246e-003
4.279999999999953e+000	1.369329e+000	2.745916e-003
4.289999999999953e+000	1.375491e+000	2.749537e-003
4.299999999999953e+000	1.381704e+000	2.753110e-003
4.309999999999953e+000	1.387970e+000	2.756632e-003
4.319999999999952e+000	1.394292e+000	2.760102e-003
4.329999999999952e+000	1.400669e+000	2.763520e-003
4.339999999999952e+000	1.407105e+000	2.766882e-003
4.349999999999952e+000	1.413599e+000	2.770189e-003
4.359999999999952e+000	1.420155e+000	2.773438e-003
4.369999999999951e+000	1.426774e+000	2.776628e-003
4.379999999999951e+000	1.433457e+000	2.779757e-003
4.389999999999951e+000	1.440207e+000	2.782823e-003
4.399999999999951e+000	1.447026e+000	2.785825e-003
4.409999999999950e+000	1.453915e+000	2.788759e-003
4.419999999999950e+000	1.460878e+000	2.791625e-003
4.429999999999950e+000	1.467916e+000	2.794419e-003
4.439999999999950e+000	1.475031e+000	2.797140e-003
4.449999999999950e+000	1.482228e+000	2.799785e-003
4.459999999999949e+000	1.489508e+000	2.802351e-003
4.469999999999949e+000	1.496874e+000	2.804836e-003
4.479999999999949e+000	1.504330e+000	2.807236e-003
4.489999999999949e+000	1.511879e+000	2.809548e-003
4.499999999999949e+000	1.519524e+000	2.811770e-003
4.509999999999948e+000	1.527270e+000	2.813897e-003
4.519999999999948e+000	1.535119e+000	2.815925e-003
4.529999999999948e+000	1.543078e+000	2.817851e-003
4.539999999999948e+000	1.551150e+000	2.819670e-003
4.549999999999947e+000	1.559340e+000	2.821377e-003
4.559999999999947e+000	1.567654e+000	2.822967e-003
4.569999999999947e+000	1.576098e+000	2.824436e-003
4.579999999999947e+000	1.584677e+000	2.825776e-003
4.589999999999947e+000	1.593399e+000	2.826982e-003
4.599999999999946e+000	1.602271e+000	2.828046e-003
4.609999999999946e+000	1.611301e+000	2.828961e-003
4.619999999999946e+000	1.620498e+000	2.829719e-003
4.629999999999946e+000	1.629871e+000	2.830311e-003
4.639999999999946e+000	1.639431e+000	2.830726e-003
4.649999999999945e+000	1.649189e+000	2.830954e-003
4.659999999999945e+000	1.659115e+000	2.831023e-003
4.669999999999945e+000	1.669056e+000	2.831079e-003
4.679999999999945e+000	1.678997e+000	2.831135e-003
4.689999999999944e+000	1.688937e+000	2.831191e-003
4.699999999999944e+000	1.698878e+000	2.831247e-003
4.709999999999944e+000	1.708819e+000	2.831303e-003
4.719999999999944e+000	1.718760e+000	2.831359e-003
4.729999999999944e+000	1.728700e+000	2.831415e-003
4.739999999999943e+000	1.738641e+000	2.831471e-003
4.749999999999943e+000	1.748582e+000	2.831527e-003
4.759999999999943e+000	1.758523e+000	2.831582e-003
4.769999999999943e+000	1.768463e+000	2.831638e-003
4.779999999999943e+000	1.778404e+000	2.831694e-003
4.789999999999942e+000	1.788345e+000	2.831750e-003
4.799999999999942e+000	1.798286e+000	2.831806e-003
4.809999999999942e+000	1.808226e+000	2.831862e-003
4.819999999999942e+000	1.818167e+000	2.831918e-003
4.829999999999942e+000	1.828108e+000	2.831974e-003
4.839999999999941e+000	1.838049e+000	2.832030e-003
4.849999999999941e+000	1.847989e+000	2.832086e-003
4.859999999999941e+000	1.857930e+000	2.832141e-003
4.869999999999941e+000	1.867871e+000	2.832197e-003
4.879999999999940e+000	1.877812e+000	2.832253e-003
4.889999999999940e+000	1.887752e+000	2.832309e-003
4.899999999999940e+000	1.897693e+000	2.832365e-003
4.909999999999940e+000	1.907634e+000	2.832421e-003
4.919999999999940e+000	1.917575e+000	2.832477e-003
4.929999999999939e+000	1.927515e+000	2.832533e-003
4.939999999999939e+000	1.937456e+000	2.832589e-003
4.949999999999939e+000	1.947397e+000	2.832645e-003
4.959999999999939e+000	1.957337e+000	2.832700e-003
4.969999999999939e+000	1.967278e+000	2.832756e-003
4.979999999999938e+000	1.977219e+000	2.832812e-003
4.989999999999938e+000	1.987160e+000	2.832868e-003
4.999999999999938e+000	1.997100e+000	2.832924e-003
5.009999999999938e+000	2.007041e+000	2.832980e-003
5.019999999999937e+000	2.016982e+000	2.833036e-003
5.029999999999937e+000	2.026923e+000	2.833092e-003
5.039999999999937e+000	2.036863e+000	2.833148e-003
5.049999999999937e+000	2.046804e+000	2.833204e-003
5.059999999999937e+000	2.056745e+000	2.833260e-003
5.069999999999936e+000	2.066686e+000	2.833315e-003
5.079999999999936e+000	2.076626e+000	2.833372e-003
5.089999999999936e+000	2.086567e+000	2.833427e-003
5.099999999999936e+000	2.096508e+000	2.833483e-003
5.109999999999936e+000	2.106448e+000	2.833539e-003
5.119999999999935e+000	2.116389e+000	2.833595e-003
5.129999999999935e+000	2.126330e+000	2.833651e-003
5.139999999999935e+000	2.136271e+000	2.833707e-003
5.149999999999935e+000	2.146211e+000	2.833763e-003
5.159999999999934e+000	2.156152e+000	2.833819e-003
5.169999999999934e+000	2.166093e+000	2.833875e-003
5.179999999999934e+000	2.176034e+000	2.833931e-003
5.189999999999934e+000	2.185974e+000	2.833986e-003
5.199999999999934e+000	2.195915e+000	2.834042e-003
5.209999999999933e+000	2.205856e+000	2.834098e-003
5.219999999999933e+000	2.215797e+000	2.834154e-003
5.229999999999933e+000	2.225737e+000	2.834210e-003
5.239999999999933e+000	2.235678e+000	2.834266e-003
5.249999999999933e+000	2.245619e+000	2.834322e-003
5.259999999999932e+000	2.255560e+000	2.834378e-003
5.269999999999932e+000	2.265500e+000	2.834434e-003
5.279999999999932e+000	2.275441e+000	2.834490e-003
5.289999999999932e+000	2.285382e+000	2.834545e-003
5.299999999999931e+000	2.295323e+000	2.834601e-003
5.309999999999931e+000	2.305263e+000	2.834657e-003
5.319999999999931e+000	2.315204e+000	2.834713e-003
